,Capacity dV CCCT,Charge time dV CCCT,Energy dV CCCT,Entropy dV CCCT Shannon,Frechet Distance CC curve,Hausdorff Distance CC curve,Lagged Cumulated Discharge Capacity,Lagged Cumulated Discharge Energy,Lagged Pseudo Resistace,Lagged cycle time,Mean DV CCCV,Slope CCCV-CCCT,Group,Discharge_Q
0,575.322684160197,0.0049652779707685,575.322684160197,8.69348695749935,0.8469252091030505,6.446098601893609,0.0,0.0,0.0,0.0,0.4806185197384112,18.154890368273804,8004.0,734.0756158938332
1,567.156913322784,0.0048842539545148,567.156913322784,8.64385618977475,0.8468980468686703,6.407780623494593,734.0756158938332,2300.316910519565,0.0253385000000006,0.0818945040227845,0.4797608410176018,18.44721682025859,8004.0,725.68956776276
2,562.199426987915,0.0048379560466855,562.199426987915,8.668884984266237,0.8468821024234412,6.394642612666397,1459.765183656593,4574.211287804523,0.0203257500000009,0.1628198841353878,0.4790348331626347,18.61507804198445,8004.0,720.520947044064
3,558.4989269300199,0.0048263890203088,558.4989269300199,8.64385618977475,0.8468780581259916,6.39127407716311,2180.286130700657,6833.189438684008,0.0197237500000002,0.243175360141322,0.4779441105859752,18.7507422492714,8004.0,716.899384536336
4,552.9937635628389,0.0047800861066207,552.9937635628389,8.622051819456425,0.8468617433040329,6.381767922309617,2897.1855152369926,9082.2874222737,0.0205092500000003,0.3231020072707906,0.4761085178935433,18.831490542260106,8004.0,711.608957710388
5,549.1092448493521,0.0047685109311714,549.1092448493521,8.607330313749646,0.8468576499380948,6.389121012102593,3608.794472947381,11316.107861784209,0.0190047500000001,0.4024138413369656,0.4745629530314958,18.885458917146973,8004.0,707.538136014693
6,545.2433534319799,0.0047569380840286,545.2433534319799,8.66533591718513,0.8468533478740745,6.384601928030193,4316.332608962074,13537.915445411069,0.0185042499999998,0.4812673412961885,0.4741716144331372,18.93129353544096,8004.0,703.367497237217
7,541.127197871267,0.0047569449525326,541.127197871267,8.640244936222325,0.8468533504251069,6.400449808123264,5019.7001061992905,15747.58864966578,0.0179022499999992,0.5596599574200809,0.4724440061004078,18.95651427180081,8004.0,701.722747491465
8,537.206820921828,0.0047222159337252,537.206820921828,8.611024797307406,0.8468409393996683,6.364897597142686,5721.422853690757,17953.061082214503,0.0198642500000012,0.6377201724098995,0.4721690533770325,19.07015284336528,8004.0,698.00576857569
9,533.913941925225,0.004733789130114,533.913941925225,8.62935662007968,0.8468451126601694,6.398820044080394,6419.428622266447,20147.60948726424,0.0187605000000012,0.7153370194137096,0.4701836806291405,19.04052430216348,8004.0,694.5155634312849
10,530.3936591690809,0.0047106420388445,530.3936591690809,8.618385502258652,0.8468366756896601,6.369225838330835,7113.944185697732,22331.988410941816,0.018861750000001,0.7925552484812215,0.4704104196177426,19.116893692911933,8004.0,690.9174915491742
11,527.124313216712,0.0047222579596564,527.124313216712,8.5999128421871,0.8468409373202952,6.384669336582828,7804.861677246906,24505.606810871297,0.0190620000000008,0.8693595813820139,0.4696042767140161,19.120851892380948,8004.0,687.188848176741
12,522.990798248383,0.004733832902275,522.990798248383,8.622051819456425,0.8468451631616576,6.396500637773356,8492.050525423647,26668.17869815288,0.0196627500000001,0.9457374704070388,0.4696661518899123,19.048883238878503,8004.0,682.950814764431
13,519.298183956339,0.0047338331351056,519.298183956339,8.647458426454838,0.8468451286214086,6.424346752752546,9175.00134018808,28818.155381863697,0.0197630000000015,1.0216319585451856,0.4675329216865861,19.015039053511693,8004.0,678.973812147597
14,515.3900895449659,0.0047222800785675,515.3900895449659,8.618385502258652,0.8468409457216356,6.38882442951046,9853.975152335675,30956.132627009032,0.0212674999999995,1.0970703966449946,0.4683187548171211,19.04454183673116,8004.0,674.794672437537
15,508.691987557749,0.0047800929751247,508.691987557749,8.636624620543671,0.8468617458303247,6.435884456813012,10528.769824773211,33081.76303683168,0.0219694999999986,1.1720364325447008,0.4658688578166481,18.94023479767296,8004.0,667.088694869066
16,501.064223573164,0.0048032411141321,501.064223573164,8.632995197142984,0.8468698046033126,6.4679372304966725,11195.858519642275,35185.31301658008,0.0248519999999996,1.2461383015615866,0.4648110483432147,18.765975396949926,8004.0,659.50607827045
17,497.786782232751,0.0048379629151895,497.786782232751,8.640244936222325,0.8468821214268681,6.482352313535039,11855.364597912729,37266.44589552304,0.0250522500000016,1.3193467796081677,0.4651831197844281,18.67285458362685,8004.0,655.8003460359121
